chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003261	-9	0	X	Y	0.295	2.842709e+00	3.231988e+00	1.030580e+00	3.799994e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003262	-9	0	X	Y	0.295	2.842709e+00	3.231988e+00	1.030580e+00	3.799994e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003263	-9	0	X	Y	0.295	2.842709e+00	3.231988e+00	1.030580e+00	3.799994e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003264	-9	0	X	Y	0.295	2.842709e+00	3.231988e+00	1.030580e+00	3.799994e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs264745244	50676698	0	X	Y	0.299	2.512490e+00	3.214124e+00	1.012826e+00	4.351761e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003265	-9	0	X	Y	0.303	3.731352e+00	3.228586e+00	1.027389e+00	2.489681e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs29716107	50711413	0	X	Y	0.303	3.731352e+00	3.228586e+00	1.027389e+00	2.489681e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003266	-9	0	X	Y	0.305	3.762514e+00	3.247812e+00	1.056314e+00	2.478455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003267	-9	0	X	Y	0.305	3.762514e+00	3.247812e+00	1.056314e+00	2.478455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30218251	50947375	0	X	Y	0.305	3.762514e+00	3.247812e+00	1.056314e+00	2.478455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003268	-9	0	X	Y	0.305	3.762514e+00	3.247812e+00	1.056314e+00	2.478455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003269	-9	0	X	Y	0.305	3.762514e+00	3.247812e+00	1.056314e+00	2.478455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003270	-9	0	X	Y	0.305	3.762514e+00	3.247812e+00	1.056314e+00	2.478455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003271	-9	0	X	Y	0.302	2.685507e+00	3.249453e+00	1.040131e+00	4.093878e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs29791302	51246390	0	X	Y	0.302	2.685507e+00	3.249453e+00	1.040131e+00	4.093878e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003272	-9	0	X	Y	0.303	2.998635e+00	3.267128e+00	1.055919e+00	3.596542e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30897559	51437109	0	X	Y	0.308	3.425702e+00	3.276810e+00	1.083942e+00	2.968946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30363282	51533156	0	X	Y	0.308	3.425702e+00	3.276810e+00	1.083942e+00	2.968946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs29796654	51596717	0	X	Y	0.307	3.432240e+00	3.260269e+00	1.090634e+00	2.935380e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003273	-9	0	X	Y	0.305	3.909848e+00	3.267827e+00	1.112352e+00	2.327200e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs45866796	51796723	0	X	Y	0.305	3.909848e+00	3.267827e+00	1.112352e+00	2.327200e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003274	-9	0	X	Y	0.305	3.909848e+00	3.267827e+00	1.112352e+00	2.327200e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003275	-9	0	X	Y	0.305	3.909848e+00	3.267827e+00	1.112352e+00	2.327200e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003276	-9	0	X	Y	0.305	3.909848e+00	3.267827e+00	1.112352e+00	2.327200e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003277	-9	0	X	Y	0.312	3.959799e+00	3.243093e+00	1.106910e+00	2.233116e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs241525378	52093374	0	X	Y	0.315	4.211079e+00	3.251466e+00	1.128272e+00	1.965455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30557230	52103616	0	X	Y	0.315	4.211079e+00	3.251466e+00	1.128272e+00	1.965455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003278	-9	0	X	Y	0.315	4.211079e+00	3.251466e+00	1.128272e+00	1.965455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs52449907	52244279	0	X	Y	0.315	4.211079e+00	3.251466e+00	1.128272e+00	1.965455e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003279	-9	0	X	Y	0.318	3.870451e+00	3.265259e+00	1.123314e+00	2.370792e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003280	-9	0	X	Y	0.315	3.179029e+00	3.229714e+00	1.085721e+00	3.259770e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30613214	52384616	0	X	Y	0.315	3.179029e+00	3.229714e+00	1.085721e+00	3.259770e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003281	-9	0	X	Y	0.316	3.344409e+00	3.250277e+00	1.098606e+00	3.045557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003282	-9	0	X	Y	0.316	3.344409e+00	3.250277e+00	1.098606e+00	3.045557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003283	-9	0	X	Y	0.316	3.344409e+00	3.250277e+00	1.098606e+00	3.045557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003284	-9	0	X	Y	0.316	3.344409e+00	3.250277e+00	1.098606e+00	3.045557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003285	-9	0	X	Y	0.321	2.404357e+00	3.233894e+00	1.061639e+00	4.579297e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003286	-9	0	X	Y	0.316	3.344409e+00	3.250277e+00	1.098606e+00	3.045557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003287	-9	0	X	Y	0.325	4.798868e+00	3.251285e+00	1.170896e+00	1.412850e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003288	-9	0	X	Y	0.316	3.344409e+00	3.250277e+00	1.098606e+00	3.045557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003289	-9	0	X	Y	0.316	3.344409e+00	3.250277e+00	1.098606e+00	3.045557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003290	-9	0	X	Y	0.316	3.344409e+00	3.250277e+00	1.098606e+00	3.045557e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs29949099	53474151	0	X	Y	0.318	3.658679e+00	3.261085e+00	1.121537e+00	2.630411e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003291	-9	0	X	Y	0.315	3.603345e+00	3.241017e+00	1.090764e+00	2.673627e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs46347371	53576196	0	X	Y	0.315	3.603345e+00	3.241017e+00	1.090764e+00	2.673627e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs29989402	53701776	0	X	Y	0.314	3.556152e+00	3.238388e+00	1.086345e+00	2.732741e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003292	-9	0	X	Y	0.316	3.433621e+00	3.237051e+00	1.068338e+00	2.899039e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003293	-9	0	X	Y	0.321	2.433922e+00	3.255437e+00	1.012700e+00	4.554197e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30658323	53959209	0	X	Y	0.320	2.247358e+00	3.234612e+00	1.000859e+00	4.878767e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003294	-9	0	X	Y	0.318	1.142461e+00	3.215825e+00	9.842729e-01	7.227118e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30558517	54108459	0	X	Y	0.318	1.142461e+00	3.215825e+00	9.842729e-01	7.227118e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30051668	54397647	0	X	Y	0.318	1.142461e+00	3.215825e+00	9.842729e-01	7.227118e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30052346	54465159	0	X	Y	0.320	2.519111e-01	3.227953e+00	9.815569e-01	9.378622e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30098352	54961309	0	X	Y	0.321	2.202226e-02	3.238732e+00	9.819479e-01	9.945805e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs52165833	54998546	0	X	Y	0.319	2.771877e-01	3.220679e+00	9.816116e-01	9.314880e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30914406	55124351	0	X	Y	0.321	-6.104031e-01	3.216630e+00	9.826410e-01	8.496573e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30024863	55165974	0	X	Y	0.324	-2.018154e+00	3.227224e+00	1.016534e+00	5.323462e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003295	-9	0	X	Y	0.321	-1.951408e+00	3.223414e+00	1.008370e+00	5.455071e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs6308025	55170673	0	X	Y	0.324	-1.640314e+00	3.250064e+00	1.006587e+00	6.142411e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	UNC060302376	55220804	0	X	Y	0.326	-1.034450e+00	3.264592e+00	9.927468e-01	7.516238e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs29871771	55629484	0	X	Y	0.327	-4.767947e-01	3.258485e+00	9.848192e-01	8.837910e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003296	-9	0	X	Y	0.327	-4.767947e-01	3.258485e+00	9.848192e-01	8.837910e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30165297	55653047	0	X	Y	0.327	-4.767947e-01	3.258485e+00	9.848192e-01	8.837910e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30910255	57110044	0	X	Y	0.321	4.265865e-01	3.239490e+00	9.815339e-01	8.953475e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs13478781	59806741	0	X	Y	0.314	1.518774e+00	3.227638e+00	9.790574e-01	6.383967e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30915467	60591420	0	X	Y	0.314	1.527000e+00	3.236897e+00	9.786122e-01	6.375443e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30223784	61637599	0	X	Y	0.328	2.458674e+00	3.282152e+00	9.608485e-01	4.545436e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30268107	62673982	0	X	Y	0.327	2.323756e+00	3.267905e+00	9.577613e-01	4.777371e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003297	-9	0	X	Y	0.327	2.323756e+00	3.267905e+00	9.577613e-01	4.777371e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003298	-9	0	X	Y	0.328	2.337985e+00	3.290746e+00	9.670478e-01	4.781156e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003299	-9	0	X	Y	0.328	2.337985e+00	3.290746e+00	9.670478e-01	4.781156e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003300	-9	0	X	Y	0.328	2.337985e+00	3.290746e+00	9.670478e-01	4.781156e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30253397	63772965	0	X	Y	0.328	2.043652e+00	3.274320e+00	9.645692e-01	5.331376e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30759937	63787060	0	X	Y	0.328	2.043652e+00	3.274320e+00	9.645692e-01	5.331376e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003301	-9	0	X	Y	0.328	2.043652e+00	3.274320e+00	9.645692e-01	5.331376e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs6378343	63823084	0	X	Y	0.328	2.043652e+00	3.274320e+00	9.645692e-01	5.331376e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30521766	63834706	0	X	Y	0.327	2.032016e+00	3.275092e+00	9.652006e-01	5.355657e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003302	-9	0	X	Y	0.327	2.032016e+00	3.275092e+00	9.652006e-01	5.355657e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs51799750	64712539	0	X	Y	0.327	2.032016e+00	3.275092e+00	9.652006e-01	5.355657e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003303	-9	0	X	Y	0.319	2.379674e+00	3.298340e+00	9.732959e-01	4.713338e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs13478800	64816255	0	X	Y	0.319	2.379674e+00	3.298340e+00	9.732959e-01	4.713338e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30515945	64960896	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003304	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003305	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003306	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003307	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003308	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003309	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003310	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003311	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003312	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30410261	68381406	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003313	-9	0	X	Y	0.321	1.662220e+00	3.301413e+00	9.716960e-01	6.150931e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003314	-9	0	X	Y	0.314	2.707895e+00	3.318718e+00	9.747638e-01	4.153572e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
6	rs30169296	68950989	0	X	Y	0.314	2.707895e+00	3.318718e+00	9.747638e-01	4.153572e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003315	-9	0	X	Y	0.314	2.707895e+00	3.318718e+00	9.747638e-01	4.153572e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003316	-9	0	X	Y	0.312	2.544095e+00	3.295576e+00	9.679747e-01	4.409063e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003317	-9	0	X	Y	0.314	2.494688e+00	3.289373e+00	9.598802e-01	4.489665e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000003318	-9	0	X	Y	0.313	1.859971e+00	3.287190e+00	9.633441e-01	5.720532e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
