chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33660776	70916445	1	X	Y	0.254	1.946031e+00	1.054583e+00	6.514852e-01	6.625069e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001447	-9	6	X	Y	0.245	1.848819e+00	1.044723e+00	5.827854e-01	7.807823e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001448	-9	6	X	Y	0.245	1.848819e+00	1.044723e+00	5.827854e-01	7.807823e-02	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001449	-9	6	X	Y	0.239	1.581414e+00	1.045678e+00	5.271316e-01	1.317925e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001450	-9	6	X	Y	0.237	1.385736e+00	1.039538e+00	4.748221e-01	1.838127e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs13476571	72401801	0	X	Y	0.236	6.646438e-01	1.013057e+00	3.853709e-01	5.124162e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001451	-9	0	X	Y	0.236	6.646438e-01	1.013057e+00	3.853709e-01	5.124162e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001452	-9	0	X	Y	0.232	4.636584e-01	1.012182e+00	3.829436e-01	6.473198e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs13476573	73295054	0	X	Y	0.232	4.636584e-01	1.012182e+00	3.829436e-01	6.473198e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs47442387	74049192	0	X	Y	0.232	4.636584e-01	1.012182e+00	3.829436e-01	6.473198e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001453	-9	0	X	Y	0.232	4.636584e-01	1.012182e+00	3.829436e-01	6.473198e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001454	-9	0	X	Y	0.236	1.183087e-01	1.009111e+00	3.702758e-01	9.067697e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27982516	74065903	0	X	Y	0.236	1.183087e-01	1.009111e+00	3.702758e-01	9.067697e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	UNC020097695	74251702	0	X	Y	0.238	1.337225e-01	1.003120e+00	3.699877e-01	8.940650e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001455	-9	0	X	Y	0.238	1.337225e-01	1.003120e+00	3.699877e-01	8.940650e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001456	-9	0	X	Y	0.250	6.935052e-02	1.005128e+00	3.714133e-01	9.450509e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27942036	75132893	0	X	Y	0.250	6.935052e-02	1.005128e+00	3.714133e-01	9.450509e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001457	-9	0	X	Y	0.250	6.935052e-02	1.005128e+00	3.714133e-01	9.450509e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001458	-9	0	X	Y	0.248	1.911829e-01	1.005684e+00	3.769836e-01	8.493931e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001459	-9	0	X	Y	0.248	1.911829e-01	1.005684e+00	3.769836e-01	8.493931e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001460	-9	0	X	Y	0.244	1.857138e-01	1.001645e+00	3.777428e-01	8.530683e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs216102912	75332498	0	X	Y	0.244	1.857138e-01	1.001645e+00	3.777428e-01	8.530683e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001461	-9	1	X	Y	0.243	8.301673e-02	1.005336e+00	3.730754e-01	9.342589e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001462	-9	1	X	Y	0.245	-2.007960e-02	1.004195e+00	3.685308e-01	9.840638e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs13459064	75676732	0	X	Y	0.244	-1.180344e-01	1.002476e+00	3.663653e-01	9.063719e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001463	-9	0	X	Y	0.244	-1.180344e-01	1.002476e+00	3.663653e-01	9.063719e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001464	-9	0	X	Y	0.246	9.523799e-02	1.005023e+00	3.728695e-01	9.245846e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27963563	76017748	0	X	Y	0.246	9.523799e-02	1.005023e+00	3.728695e-01	9.245846e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs3713848	76018674	0	X	Y	0.246	9.523799e-02	1.005023e+00	3.728695e-01	9.245846e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001465	-9	0	X	Y	0.246	9.523799e-02	1.005023e+00	3.728695e-01	9.245846e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001466	-9	0	X	Y	0.244	8.837389e-02	1.006285e+00	3.741550e-01	9.300930e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs3699089	76108604	0	X	Y	0.244	8.837389e-02	1.006285e+00	3.741550e-01	9.300930e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001467	-9	2	X	Y	0.241	6.590964e-01	1.022568e+00	4.404596e-01	5.198474e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001489	-9	2	X	Y	0.237	1.037623e+00	1.032741e+00	5.160227e-01	3.160617e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001490	-9	2	X	Y	0.230	6.850293e-01	1.000774e+00	4.460698e-01	4.943342e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001491	-9	2	X	Y	0.230	6.850293e-01	1.000774e+00	4.460698e-01	4.943342e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001492	-9	2	X	Y	0.219	9.902093e-01	1.013114e+00	4.627643e-01	3.293802e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs13476589	78100322	0	X	Y	0.215	1.546811e+00	1.023564e+00	5.879646e-01	1.320808e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001493	-9	1	X	Y	0.208	1.601590e+00	1.031731e+00	5.877968e-01	1.219283e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001494	-9	1	X	Y	0.210	1.618392e+00	1.030411e+00	5.942896e-01	1.176143e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33691549	79342066	0	X	Y	0.211	1.618260e+00	1.028788e+00	5.899076e-01	1.170694e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs29674390	79343444	0	X	Y	0.211	1.618260e+00	1.028788e+00	5.899076e-01	1.170694e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs29556665	79742295	0	X	Y	0.210	1.581938e+00	1.025396e+00	5.741584e-01	1.242350e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33548881	79794952	0	X	Y	0.211	1.557930e+00	1.027730e+00	5.805605e-01	1.308902e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs28016952	79805428	0	X	Y	0.211	1.557930e+00	1.027730e+00	5.805605e-01	1.308902e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001495	-9	0	X	Y	0.211	1.557930e+00	1.027730e+00	5.805605e-01	1.308902e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001496	-9	0	X	Y	0.220	1.609049e+00	1.020997e+00	6.190590e-01	1.163808e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs28015970	80054211	0	X	Y	0.220	1.609049e+00	1.020997e+00	6.190590e-01	1.163808e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	UNC020313672	80148968	0	X	Y	0.220	1.609049e+00	1.020997e+00	6.190590e-01	1.163808e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs28315888	80173142	0	X	Y	0.220	1.609049e+00	1.020997e+00	6.190590e-01	1.163808e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001497	-9	0	X	Y	0.220	1.609049e+00	1.020997e+00	6.190590e-01	1.163808e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001498	-9	0	X	Y	0.213	1.153238e+00	1.017501e+00	4.913553e-01	2.582002e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs28302337	80276774	0	X	Y	0.213	1.153238e+00	1.017501e+00	4.913553e-01	2.582002e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001499	-9	0	X	Y	0.213	1.153238e+00	1.017501e+00	4.913553e-01	2.582002e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001500	-9	0	X	Y	0.231	6.517611e-01	1.012190e+00	4.376820e-01	5.202607e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33228399	80327515	0	X	Y	0.231	6.517611e-01	1.012190e+00	4.376820e-01	5.202607e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs32946035	80641256	0	X	Y	0.232	6.137469e-01	1.011993e+00	4.338739e-01	5.447858e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001501	-9	0	X	Y	0.232	6.137469e-01	1.011993e+00	4.338739e-01	5.447858e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001502	-9	0	X	Y	0.231	5.995734e-01	1.008125e+00	4.312153e-01	5.525888e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001503	-9	0	X	Y	0.231	5.995734e-01	1.008125e+00	4.312153e-01	5.525888e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001504	-9	0	X	Y	0.229	7.177804e-01	1.014044e+00	4.537551e-01	4.797463e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33688548	81022002	0	X	Y	0.229	7.177804e-01	1.014044e+00	4.537551e-01	4.797463e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001253	-9	0	X	Y	0.229	7.177804e-01	1.014044e+00	4.537551e-01	4.797463e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001254	-9	0	X	Y	0.233	3.717341e-01	1.008891e+00	4.129430e-01	7.128633e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001003	-9	0	X	Y	0.233	3.717341e-01	1.008891e+00	4.129430e-01	7.128633e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs29675771	82047080	0	X	Y	0.233	3.717341e-01	1.008891e+00	4.129430e-01	7.128633e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs3667007	82106117	0	X	Y	0.233	3.717341e-01	1.008891e+00	4.129430e-01	7.128633e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001255	-9	0	X	Y	0.233	3.717341e-01	1.008891e+00	4.129430e-01	7.128633e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001256	-9	0	X	Y	0.234	3.560081e-01	1.004831e+00	4.048862e-01	7.234345e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs28046678	83413222	0	X	Y	0.234	3.560081e-01	1.004831e+00	4.048862e-01	7.234345e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001004	-9	1	X	Y	0.235	3.510581e-01	1.006087e+00	4.002386e-01	7.274511e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs28044160	85948086	0	X	Y	0.236	3.845216e-01	1.010036e+00	4.087699e-01	7.037692e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001257	-9	0	X	Y	0.236	3.845216e-01	1.010036e+00	4.087699e-01	7.037692e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001258	-9	0	X	Y	0.238	4.072955e-01	1.008790e+00	4.125630e-01	6.867663e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs49162769	86516512	0	X	Y	0.238	4.072955e-01	1.008790e+00	4.125630e-01	6.867663e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33304778	86544046	0	X	Y	0.239	3.966640e-01	1.004147e+00	4.056363e-01	6.931822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001259	-9	0	X	Y	0.239	3.966640e-01	1.004147e+00	4.056363e-01	6.931822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001260	-9	0	X	Y	0.237	4.458510e-01	1.005383e+00	4.153496e-01	6.578383e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001261	-9	0	X	Y	0.236	4.441669e-01	1.008009e+00	4.167306e-01	6.598803e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27444472	87390067	0	X	Y	0.236	4.441669e-01	1.008009e+00	4.167306e-01	6.598803e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001262	-9	0	X	Y	0.236	4.441669e-01	1.008009e+00	4.167306e-01	6.598803e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001263	-9	0	X	Y	0.238	-4.447382e-01	9.954135e-01	3.361769e-01	6.554400e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs6314788	88346299	0	X	Y	0.238	-4.447382e-01	9.954135e-01	3.361769e-01	6.554400e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001264	-9	2	X	Y	0.236	-4.870606e-01	1.001983e+00	3.409629e-01	6.273515e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27383695	90567267	3	X	Y	0.238	-5.122153e-01	1.009511e+00	3.391147e-01	6.123575e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001265	-9	0	X	Y	0.242	-5.615955e-01	1.004381e+00	3.359404e-01	5.765945e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001266	-9	0	X	Y	0.242	-5.615955e-01	1.004381e+00	3.359404e-01	5.765945e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs29769690	90788599	0	X	Y	0.242	-5.615955e-01	1.004381e+00	3.359404e-01	5.765945e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001267	-9	1	X	Y	0.243	-5.467775e-01	1.007056e+00	3.339686e-01	5.876813e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001268	-9	1	X	Y	0.243	-5.467775e-01	1.007056e+00	3.339686e-01	5.876813e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs6230107	92009616	0	X	Y	0.243	-5.462318e-01	1.007053e+00	3.339046e-01	5.880527e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001005	-9	0	X	Y	0.243	-5.462318e-01	1.007053e+00	3.339046e-01	5.880527e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs32951070	92415016	0	X	Y	0.244	-6.165685e-01	1.010872e+00	3.428348e-01	5.424927e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001006	-9	0	X	Y	0.232	-4.207049e-01	1.022591e+00	3.773525e-01	6.811464e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27364402	93321195	0	X	Y	0.232	-4.207049e-01	1.022591e+00	3.773525e-01	6.811464e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27415075	93362628	0	X	Y	0.231	-4.295833e-01	1.023903e+00	3.757565e-01	6.751940e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs4223268	93419862	0	X	Y	0.232	-5.004577e-01	1.022595e+00	3.871051e-01	6.250151e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33295822	93502226	0	X	Y	0.232	-5.004577e-01	1.022595e+00	3.871051e-01	6.250151e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001007	-9	0	X	Y	0.234	-4.978155e-01	1.017603e+00	3.748933e-01	6.251536e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33268513	93546897	0	X	Y	0.234	-4.978155e-01	1.017603e+00	3.748933e-01	6.251536e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001269	-9	0	X	Y	0.234	-4.978155e-01	1.017603e+00	3.748933e-01	6.251536e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001008	-9	0	X	Y	0.227	-2.544272e-01	1.020481e+00	3.797638e-01	8.033304e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33152575	94030822	0	X	Y	0.228	-2.304269e-01	1.016446e+00	3.761507e-01	8.208552e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33297868	94284942	0	X	Y	0.228	-2.304269e-01	1.016446e+00	3.761507e-01	8.208552e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001009	-9	0	X	Y	0.232	-1.236779e-01	1.016331e+00	3.747479e-01	9.032481e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27365028	94314443	0	X	Y	0.230	-1.232914e-01	1.016981e+00	3.730095e-01	9.036102e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27397133	94390412	0	X	Y	0.231	-1.090176e-01	1.019365e+00	3.725365e-01	9.149226e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001270	-9	0	X	Y	0.231	-1.090176e-01	1.019365e+00	3.725365e-01	9.149226e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001010	-9	0	X	Y	0.229	-1.267800e-01	1.021311e+00	3.747750e-01	9.013148e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs6170908	94537783	0	X	Y	0.229	-1.267800e-01	1.021311e+00	3.747750e-01	9.013148e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001271	-9	0	X	Y	0.229	-1.267800e-01	1.021311e+00	3.747750e-01	9.013148e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001011	-9	0	X	Y	0.231	-1.400507e-01	1.021741e+00	3.753402e-01	8.910923e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33234734	94788864	0	X	Y	0.231	-1.400507e-01	1.021741e+00	3.753402e-01	8.910923e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27396276	96759448	0	X	Y	0.231	-1.400507e-01	1.021741e+00	3.753402e-01	8.910923e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001272	-9	0	X	Y	0.231	-1.400507e-01	1.021741e+00	3.753402e-01	8.910923e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001273	-9	0	X	Y	0.228	-2.945796e-01	1.023956e+00	3.791797e-01	7.738394e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs218638789	96811946	0	X	Y	0.228	-2.945796e-01	1.023956e+00	3.791797e-01	7.738394e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33228571	98106578	0	X	Y	0.228	-2.945796e-01	1.023956e+00	3.791797e-01	7.738394e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001274	-9	0	X	Y	0.228	-2.945796e-01	1.023956e+00	3.791797e-01	7.738394e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001275	-9	0	X	Y	0.239	-3.755936e-01	1.027923e+00	3.872435e-01	7.151484e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001276	-9	0	X	Y	0.239	-2.487053e-01	1.028586e+00	3.793992e-01	8.091511e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs29517499	98186955	0	X	Y	0.239	-2.487053e-01	1.028586e+00	3.793992e-01	8.091511e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27388828	98258743	0	X	Y	0.239	-2.487053e-01	1.028586e+00	3.793992e-01	8.091511e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001012	-9	0	X	Y	0.239	-2.487053e-01	1.028586e+00	3.793992e-01	8.091511e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27380548	99180530	0	X	Y	0.241	-2.395549e-01	1.026084e+00	3.799436e-01	8.156035e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27380374	99261379	0	X	Y	0.241	-2.395549e-01	1.026084e+00	3.799436e-01	8.156035e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001277	-9	0	X	Y	0.241	-2.395549e-01	1.026084e+00	3.799436e-01	8.156035e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001278	-9	0	X	Y	0.243	-1.062590e-01	1.028227e+00	3.772988e-01	9.177797e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27392681	99794474	0	X	Y	0.244	-9.741778e-02	1.024851e+00	3.768565e-01	9.243517e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001013	-9	0	X	Y	0.246	-2.256782e-01	1.033422e+00	3.882816e-01	8.273230e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001014	-9	0	X	Y	0.248	-2.072307e-01	1.034661e+00	3.883787e-01	8.414281e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs6164718	99825315	0	X	Y	0.248	-2.072307e-01	1.034661e+00	3.883787e-01	8.414281e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs33426963	99879211	0	X	Y	0.249	-1.992170e-01	1.033932e+00	3.895004e-01	8.473768e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs52195176	100014305	0	X	Y	0.249	-1.992170e-01	1.033932e+00	3.895004e-01	8.473768e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
2	rs27365444	100844350	0	X	Y	0.247	-2.348365e-01	1.039365e+00	3.930278e-01	8.214427e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000001279	-9	0	X	Y	0.247	-2.348365e-01	1.039365e+00	3.930278e-01	8.214427e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
