chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004109	-9	0	X	Y	0.239	-2.010990e-02	2.613519e-01	5.678605e-01	9.387322e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004110	-9	0	X	Y	0.239	-2.010990e-02	2.613519e-01	5.678605e-01	9.387322e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004111	-9	0	X	Y	0.239	-2.010990e-02	2.613519e-01	5.678605e-01	9.387322e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004112	-9	0	X	Y	0.239	-2.010990e-02	2.613519e-01	5.678605e-01	9.387322e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004113	-9	0	X	Y	0.239	-2.010990e-02	2.613519e-01	5.678605e-01	9.387322e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004114	-9	0	X	Y	0.239	-2.010990e-02	2.613519e-01	5.678605e-01	9.387322e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004115	-9	0	X	Y	0.239	-2.010990e-02	2.613519e-01	5.678605e-01	9.387322e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004116	-9	0	X	Y	0.251	-1.582084e-01	2.590123e-01	5.783610e-01	5.419129e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	UNCHS019380	148604500	0	X	Y	0.251	-1.582084e-01	2.590123e-01	5.783610e-01	5.419129e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	rs30705815	148606286	0	X	Y	0.251	-1.582084e-01	2.590123e-01	5.783610e-01	5.419129e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004117	-9	0	X	Y	0.251	-1.582084e-01	2.590123e-01	5.783610e-01	5.419129e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004118	-9	0	X	Y	0.251	-1.582084e-01	2.590123e-01	5.783610e-01	5.419129e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004119	-9	0	X	Y	0.251	-1.582084e-01	2.590123e-01	5.783610e-01	5.419129e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004120	-9	0	X	Y	0.251	-1.582084e-01	2.590123e-01	5.783610e-01	5.419129e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	rs3659280	148743746	0	X	Y	0.253	-1.365335e-01	2.586334e-01	5.704211e-01	5.980643e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004121	-9	0	X	Y	0.253	-1.365335e-01	2.586334e-01	5.704211e-01	5.980643e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004122	-9	0	X	Y	0.253	-1.365335e-01	2.586334e-01	5.704211e-01	5.980643e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	UNCHS019385	148817892	0	X	Y	0.253	-1.365335e-01	2.586334e-01	5.704211e-01	5.980643e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	UNCHS019387	148827869	0	X	Y	0.248	-1.339521e-01	2.566289e-01	5.683396e-01	6.021843e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004123	-9	0	X	Y	0.246	-2.050517e-01	2.559398e-01	5.862029e-01	4.238416e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	rs52218228	148852966	0	X	Y	0.246	-2.050517e-01	2.559398e-01	5.862029e-01	4.238416e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004124	-9	0	X	Y	0.246	-2.050517e-01	2.559398e-01	5.862029e-01	4.238416e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004125	-9	0	X	Y	0.246	-2.050517e-01	2.559398e-01	5.862029e-01	4.238416e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	UNCHS019397	149123214	0	X	Y	0.246	-2.050517e-01	2.559398e-01	5.862029e-01	4.238416e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	rs30113154	149173771	0	X	Y	0.246	-2.050517e-01	2.559398e-01	5.862029e-01	4.238416e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
6	rs30950360	149265815	0	X	Y	0.253	-1.464348e-01	2.706795e-01	5.557363e-01	5.890273e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs47865777	3078244	0	X	Y	0.303	3.439573e-01	3.026866e-01	4.268238e-01	2.569685e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004227	-9	5	X	Y	0.321	2.114298e-01	2.517199e-01	4.526386e-01	4.017953e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004228	-9	0	X	Y	0.312	2.733710e-01	2.477855e-01	4.237281e-01	2.710442e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004229	-9	0	X	Y	0.319	2.463047e-01	2.490147e-01	4.280079e-01	3.236233e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004230	-9	0	X	Y	0.324	2.514068e-01	2.516667e-01	4.427368e-01	3.188382e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004231	-9	0	X	Y	0.324	2.514068e-01	2.516667e-01	4.427368e-01	3.188382e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs33894188	3509869	0	X	Y	0.324	2.514068e-01	2.516667e-01	4.427368e-01	3.188382e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs50429611	3619131	0	X	Y	0.324	2.514068e-01	2.516667e-01	4.427368e-01	3.188382e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004232	-9	0	X	Y	0.326	3.128157e-01	2.523085e-01	4.217069e-01	2.162807e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004224	-9	0	X	Y	0.325	3.311868e-01	2.564745e-01	4.308134e-01	1.978667e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004233	-9	0	X	Y	0.325	3.218318e-01	2.541439e-01	4.480865e-01	2.066464e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004234	-9	0	X	Y	0.325	3.218318e-01	2.541439e-01	4.480865e-01	2.066464e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004223	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004235	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004236	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004237	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004238	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004239	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004240	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004241	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004242	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004243	-9	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32523680	5941527	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs37227876	6011490	0	X	Y	0.326	3.282127e-01	2.555015e-01	4.555983e-01	2.002031e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31568496	6024860	0	X	Y	0.326	3.222577e-01	2.568869e-01	4.713360e-01	2.109163e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004244	-9	0	X	Y	0.326	4.259145e-01	2.555955e-01	4.638333e-01	9.697371e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31427805	6677334	0	X	Y	0.326	4.259145e-01	2.555955e-01	4.638333e-01	9.697371e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004245	-9	0	X	Y	0.328	4.188421e-01	2.564430e-01	4.797830e-01	1.037501e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004246	-9	0	X	Y	0.328	5.110034e-01	2.539295e-01	4.313587e-01	4.532066e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004247	-9	0	X	Y	0.328	5.110034e-01	2.539295e-01	4.313587e-01	4.532066e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004248	-9	0	X	Y	0.328	5.110034e-01	2.539295e-01	4.313587e-01	4.532066e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32197605	10350588	0	X	Y	0.330	4.205206e-01	2.550484e-01	4.339335e-01	1.005273e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs13479124	11775206	0	X	Y	0.323	4.022071e-01	2.526668e-01	4.225999e-01	1.127632e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31227373	11930346	0	X	Y	0.324	4.009247e-01	2.538543e-01	4.303631e-01	1.156009e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32264975	12121670	0	X	Y	0.319	3.629991e-01	2.518505e-01	4.461018e-01	1.508233e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32395390	12153357	0	X	Y	0.316	4.521671e-01	2.510901e-01	4.411997e-01	7.301403e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004249	-9	0	X	Y	0.316	4.521671e-01	2.510901e-01	4.411997e-01	7.301403e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004250	-9	0	X	Y	0.320	4.273363e-01	2.518601e-01	4.371799e-01	9.107346e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31417211	13340229	0	X	Y	0.319	4.086803e-01	2.506596e-01	4.379394e-01	1.043524e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32532297	13480197	0	X	Y	0.316	4.061200e-01	2.498061e-01	4.396524e-01	1.053451e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31007463	14516647	0	X	Y	0.318	4.035335e-01	2.510579e-01	4.318328e-01	1.093242e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32016537	14544160	0	X	Y	0.320	3.200094e-01	2.535517e-01	4.553654e-01	2.081614e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004251	-9	0	X	Y	0.322	3.900411e-01	2.544714e-01	4.674804e-01	1.266826e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004252	-9	0	X	Y	0.322	3.900411e-01	2.544714e-01	4.674804e-01	1.266826e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004253	-9	0	X	Y	0.322	3.900411e-01	2.544714e-01	4.674804e-01	1.266826e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004254	-9	0	X	Y	0.322	3.900411e-01	2.544714e-01	4.674804e-01	1.266826e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31940859	16399266	0	X	Y	0.325	4.101876e-01	2.567487e-01	4.544511e-01	1.114707e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004255	-9	0	X	Y	0.322	3.620524e-01	2.546806e-01	4.525602e-01	1.564698e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs6295100	16461336	0	X	Y	0.322	3.620524e-01	2.546806e-01	4.525602e-01	1.564698e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004256	-9	0	X	Y	0.322	3.620524e-01	2.546806e-01	4.525602e-01	1.564698e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32475097	16535853	0	X	Y	0.322	3.620524e-01	2.546806e-01	4.525602e-01	1.564698e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs36950811	16692359	0	X	Y	0.321	3.313913e-01	2.559117e-01	4.624717e-01	1.966103e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs36485889	17134120	0	X	Y	0.348	2.912548e-01	2.641074e-01	4.996622e-01	2.712468e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs36616278	17135649	0	X	Y	0.348	2.912548e-01	2.641074e-01	4.996622e-01	2.712468e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31326828	17222806	0	X	Y	0.350	2.719352e-01	2.656735e-01	5.103685e-01	3.070913e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004257	-9	0	X	Y	0.350	2.719352e-01	2.656735e-01	5.103685e-01	3.070913e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs233127051	19118009	0	X	Y	0.350	2.719352e-01	2.656735e-01	5.103685e-01	3.070913e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32223696	19157130	0	X	Y	0.352	2.953780e-01	2.679834e-01	5.279768e-01	2.714914e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004258	-9	0	X	Y	0.352	2.953780e-01	2.679834e-01	5.279768e-01	2.714914e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31098779	19429957	0	X	Y	0.352	2.494396e-01	2.682810e-01	5.448653e-01	3.534442e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31943378	19611238	0	X	Y	0.352	2.494396e-01	2.682810e-01	5.448653e-01	3.534442e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs219815674	19670620	0	X	Y	0.350	2.435716e-01	2.659761e-01	5.368220e-01	3.607289e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs51319463	20042398	0	X	Y	0.347	2.499257e-01	2.654304e-01	5.332238e-01	3.473713e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004259	-9	0	X	Y	0.348	2.487831e-01	2.651470e-01	5.285782e-01	3.490619e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs260994887	22795069	0	X	Y	0.347	2.469045e-01	2.638689e-01	5.303771e-01	3.503836e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004260	-9	0	X	Y	0.347	2.469045e-01	2.638689e-01	5.303771e-01	3.503836e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004261	-9	0	X	Y	0.346	2.480635e-01	2.641592e-01	5.350250e-01	3.486599e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	UNCHS019541	23433145	0	X	Y	0.346	2.480635e-01	2.641592e-01	5.350250e-01	3.486599e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs46067640	23789532	0	X	Y	0.345	2.226917e-01	2.648350e-01	5.364722e-01	4.012756e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004262	-9	0	X	Y	0.344	1.946186e-01	2.638229e-01	5.370902e-01	4.614409e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs49693858	24293421	0	X	Y	0.344	1.946186e-01	2.638229e-01	5.370902e-01	4.614409e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004225	-9	0	X	Y	0.343	2.308238e-01	2.656862e-01	5.251593e-01	3.858520e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs13479153	24937916	0	X	Y	0.320	-1.246495e-01	2.593880e-01	5.281765e-01	6.312819e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs51415723	25577912	0	X	Y	0.320	-1.242261e-01	2.605979e-01	5.280629e-01	6.340211e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs8240817	25924091	0	X	Y	0.320	-1.252539e-01	2.614580e-01	5.294512e-01	6.323418e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs49329686	26134324	0	X	Y	0.314	-2.078652e-01	2.622095e-01	5.393246e-01	4.287263e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004263	-9	0	X	Y	0.310	-8.767977e-02	2.639066e-01	5.309342e-01	7.400058e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31966575	26451667	0	X	Y	0.310	-8.767977e-02	2.639066e-01	5.309342e-01	7.400058e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004264	-9	0	X	Y	0.310	-8.767977e-02	2.639066e-01	5.309342e-01	7.400058e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs36536360	26713260	0	X	Y	0.309	-9.111585e-02	2.643751e-01	5.319056e-01	7.306687e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31988344	26964502	0	X	Y	0.309	-9.111585e-02	2.643751e-01	5.319056e-01	7.306687e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs37287696	27045724	0	X	Y	0.307	-9.699844e-02	2.636745e-01	5.366459e-01	7.132999e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs13479163	27067847	0	X	Y	0.306	-9.887138e-02	2.648599e-01	5.373799e-01	7.092640e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004265	-9	0	X	Y	0.291	-8.709937e-02	2.624211e-01	5.466117e-01	7.402554e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004266	-9	0	X	Y	0.295	-1.301057e-05	2.660817e-01	5.633876e-01	9.999610e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004267	-9	0	X	Y	0.295	-1.301057e-05	2.660817e-01	5.633876e-01	9.999610e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32219787	27524276	0	X	Y	0.295	-1.301057e-05	2.660817e-01	5.633876e-01	9.999610e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004268	-9	0	X	Y	0.295	-1.301057e-05	2.660817e-01	5.633876e-01	9.999610e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004269	-9	0	X	Y	0.299	-1.144207e-01	2.638916e-01	5.397792e-01	6.649842e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs46477628	29350349	0	X	Y	0.300	-1.150949e-01	2.645706e-01	5.409989e-01	6.639435e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs32185835	29350835	0	X	Y	0.300	-1.150949e-01	2.645706e-01	5.409989e-01	6.639435e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs47734376	29352645	0	X	Y	0.301	-1.165055e-01	2.656718e-01	5.413748e-01	6.614037e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs31691249	29767225	0	X	Y	0.299	-1.224864e-01	2.649087e-01	5.332078e-01	6.442423e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004270	-9	0	X	Y	0.299	-1.224864e-01	2.649087e-01	5.332078e-01	6.442423e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004271	-9	0	X	Y	0.299	-1.224864e-01	2.649087e-01	5.332078e-01	6.442423e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004272	-9	0	X	Y	0.299	-1.224864e-01	2.649087e-01	5.332078e-01	6.442423e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004273	-9	0	X	Y	0.299	-1.224864e-01	2.649087e-01	5.332078e-01	6.442423e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004274	-9	0	X	Y	0.300	-1.260656e-01	2.648935e-01	5.375477e-01	6.345803e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004275	-9	0	X	Y	0.300	-1.260656e-01	2.648935e-01	5.375477e-01	6.345803e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004276	-9	0	X	Y	0.300	-1.260656e-01	2.648935e-01	5.375477e-01	6.345803e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
7	rs47206075	30401487	0	X	Y	0.300	-1.260656e-01	2.648935e-01	5.375477e-01	6.345803e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004277	-9	0	X	Y	0.300	-1.260656e-01	2.648935e-01	5.375477e-01	6.345803e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004278	-9	0	X	Y	0.300	-1.260656e-01	2.648935e-01	5.375477e-01	6.345803e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004279	-9	0	X	Y	0.300	-1.260656e-01	2.648935e-01	5.375477e-01	6.345803e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004280	-9	0	X	Y	0.303	-1.367123e-01	2.643897e-01	5.416442e-01	6.055823e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004281	-9	0	X	Y	0.301	-9.142445e-02	2.639994e-01	5.433817e-01	7.294229e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004282	-9	0	X	Y	0.302	-8.716924e-02	2.645398e-01	5.474096e-01	7.420616e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004283	-9	0	X	Y	0.302	-8.716924e-02	2.645398e-01	5.474096e-01	7.420616e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004284	-9	0	X	Y	0.294	-1.492099e-01	2.636038e-01	5.498022e-01	5.719076e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004285	-9	0	X	Y	0.294	-1.492099e-01	2.636038e-01	5.498022e-01	5.719076e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000004286	-9	0	X	Y	0.294	-1.492099e-01	2.636038e-01	5.498022e-01	5.719076e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
