chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31007558	120147866	0	X	Y	0.255	-1.377886e-01	3.512952e+00	1.000000e-05	9.687459e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs30727085	120894306	0	X	Y	0.255	-1.377886e-01	3.512952e+00	1.000000e-05	9.687459e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000231	-9	0	X	Y	0.255	-1.377886e-01	3.512952e+00	1.000000e-05	9.687459e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000232	-9	0	X	Y	0.253	3.627690e-01	3.512311e+00	1.000000e-05	9.178249e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs48015801	121148291	0	X	Y	0.253	3.627690e-01	3.512311e+00	1.000000e-05	9.178249e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000233	-9	1	X	Y	0.253	3.629510e-01	3.512312e+00	1.000000e-05	9.177838e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000665	-9	1	X	Y	0.253	3.629510e-01	3.512312e+00	1.000000e-05	9.177838e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000234	-9	1	X	Y	0.255	4.353618e-01	3.512852e+00	1.000000e-05	9.014735e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000235	-9	1	X	Y	0.253	3.556711e-01	3.512315e+00	1.000000e-05	9.194272e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000236	-9	1	X	Y	0.253	3.556711e-01	3.512315e+00	1.000000e-05	9.194272e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000237	-9	1	X	Y	0.253	-5.017720e-01	3.512239e+00	1.000000e-05	8.865201e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs230640887	121329451	0	X	Y	0.254	-4.853803e-01	3.504041e+00	1.000000e-05	8.899480e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000238	-9	1	X	Y	0.254	-4.851398e-01	3.504044e+00	1.000000e-05	8.900022e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs237885247	121353007	0	X	Y	0.255	-4.689801e-01	3.495972e+00	1.000000e-05	8.933998e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000239	-9	0	X	Y	0.255	-4.689801e-01	3.495972e+00	1.000000e-05	8.933998e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000666	-9	0	X	Y	0.255	-4.689801e-01	3.495972e+00	1.000000e-05	8.933998e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000240	-9	0	X	Y	0.251	-7.360014e-01	3.511776e+00	1.000000e-05	8.341763e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs48962291	122388352	0	X	Y	0.251	-7.360014e-01	3.511776e+00	1.000000e-05	8.341763e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000241	-9	0	X	Y	0.251	-7.360014e-01	3.511776e+00	1.000000e-05	8.341763e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000242	-9	0	X	Y	0.257	-7.675612e-01	3.496595e+00	1.000000e-05	8.264381e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs213804272	123990777	0	X	Y	0.261	-3.599500e-01	3.507096e+00	1.000000e-05	9.183404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs47085630	124541277	0	X	Y	0.261	-3.599500e-01	3.507096e+00	1.000000e-05	9.183404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs49565748	125823267	0	X	Y	0.261	-3.599500e-01	3.507096e+00	1.000000e-05	9.183404e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000243	-9	1	X	Y	0.261	-3.593490e-01	3.507112e+00	1.000000e-05	9.184766e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs30561273	126078905	0	X	Y	0.262	-3.441835e-01	3.499429e+00	1.000000e-05	9.217349e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs30785490	126340209	0	X	Y	0.262	-3.441835e-01	3.499429e+00	1.000000e-05	9.217349e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000244	-9	0	X	Y	0.262	-3.441835e-01	3.499429e+00	1.000000e-05	9.217349e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000667	-9	0	X	Y	0.262	-3.441835e-01	3.499429e+00	1.000000e-05	9.217349e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000245	-9	0	X	Y	0.264	2.649514e-01	3.501159e+00	1.000000e-05	9.397418e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000246	-9	0	X	Y	0.264	2.649514e-01	3.501159e+00	1.000000e-05	9.397418e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000668	-9	0	X	Y	0.264	2.649514e-01	3.501159e+00	1.000000e-05	9.397418e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000247	-9	0	X	Y	0.273	-1.350337e+00	3.502864e+00	1.000000e-05	7.002194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000248	-9	0	X	Y	0.273	-1.350337e+00	3.502864e+00	1.000000e-05	7.002194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32612920	126657091	0	X	Y	0.273	-1.350337e+00	3.502864e+00	1.000000e-05	7.002194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31573665	126672811	0	X	Y	0.273	-1.350337e+00	3.502864e+00	1.000000e-05	7.002194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000669	-9	0	X	Y	0.273	-1.350337e+00	3.502864e+00	1.000000e-05	7.002194e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32769332	126729134	0	X	Y	0.277	2.614572e+00	3.506671e+00	1.000000e-05	4.566546e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000670	-9	1	X	Y	0.278	2.616298e+00	3.506768e+00	1.000000e-05	4.563702e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000671	-9	1	X	Y	0.276	2.552213e+00	3.513639e+00	1.000000e-05	4.683330e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32013884	126926140	0	X	Y	0.277	2.555177e+00	3.506858e+00	1.000000e-05	4.669578e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs50349808	127036771	0	X	Y	0.277	2.555177e+00	3.506858e+00	1.000000e-05	4.669578e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000672	-9	1	X	Y	0.276	2.552213e+00	3.513640e+00	1.000000e-05	4.683330e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000673	-9	1	X	Y	0.271	2.244462e+00	3.514931e+00	1.000000e-05	5.237370e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000249	-9	1	X	Y	0.271	2.244462e+00	3.514931e+00	1.000000e-05	5.237370e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31348531	127049404	0	X	Y	0.270	2.216316e+00	3.505051e+00	1.000000e-05	5.277921e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000674	-9	0	X	Y	0.270	2.216316e+00	3.505051e+00	1.000000e-05	5.277921e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000250	-9	0	X	Y	0.272	2.232649e+00	3.507866e+00	1.000000e-05	5.250901e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000251	-9	0	X	Y	0.274	1.877428e+00	3.511904e+00	1.000000e-05	5.934390e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs33889750	127149340	0	X	Y	0.274	1.877428e+00	3.511904e+00	1.000000e-05	5.934390e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs47026905	127154464	0	X	Y	0.274	1.877428e+00	3.511904e+00	1.000000e-05	5.934390e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs6263067	127168237	0	X	Y	0.274	1.877428e+00	3.511904e+00	1.000000e-05	5.934390e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000252	-9	0	X	Y	0.274	1.877428e+00	3.511904e+00	1.000000e-05	5.934390e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000253	-9	0	X	Y	0.274	1.877428e+00	3.511904e+00	1.000000e-05	5.934390e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000675	-9	0	X	Y	0.274	1.877428e+00	3.511904e+00	1.000000e-05	5.934390e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000676	-9	0	X	Y	0.275	1.884432e+00	3.505092e+00	1.000000e-05	5.913434e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000254	-9	0	X	Y	0.275	1.884432e+00	3.505092e+00	1.000000e-05	5.913434e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000677	-9	0	X	Y	0.275	1.884432e+00	3.505092e+00	1.000000e-05	5.913434e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000256	-9	0	X	Y	0.278	1.908021e+00	3.519031e+00	1.000000e-05	5.881941e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000257	-9	0	X	Y	0.278	1.908021e+00	3.519031e+00	1.000000e-05	5.881941e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000258	-9	0	X	Y	0.278	1.908021e+00	3.519031e+00	1.000000e-05	5.881941e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32558546	128543327	0	X	Y	0.278	1.908021e+00	3.519031e+00	1.000000e-05	5.881941e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000259	-9	0	X	Y	0.275	1.884432e+00	3.505092e+00	1.000000e-05	5.913434e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32101230	128543687	0	X	Y	0.271	2.117931e+00	3.498262e+00	1.000000e-05	5.454818e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000260	-9	1	X	Y	0.270	2.577649e+00	3.521105e+00	1.000000e-05	4.648633e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs49892902	128544902	0	X	Y	0.271	2.580319e+00	3.513888e+00	1.000000e-05	4.634857e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs8256197	128589065	0	X	Y	0.271	2.580319e+00	3.513888e+00	1.000000e-05	4.634857e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000264	-9	1	X	Y	0.270	2.541605e+00	3.521216e+00	1.000000e-05	4.711366e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000266	-9	1	X	Y	0.272	3.169969e+00	3.521964e+00	1.000000e-05	3.690111e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000267	-9	1	X	Y	0.272	3.169969e+00	3.521964e+00	1.000000e-05	3.690111e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs13459051	130850953	0	X	Y	0.272	3.165070e+00	3.521914e+00	1.000000e-05	3.697436e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32335588	130863937	0	X	Y	0.273	3.265616e+00	3.514493e+00	1.000000e-05	3.537464e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000268	-9	0	X	Y	0.273	3.265616e+00	3.514493e+00	1.000000e-05	3.537464e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000269	-9	0	X	Y	0.273	3.265616e+00	3.514493e+00	1.000000e-05	3.537464e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs32112067	131330549	0	X	Y	0.273	3.265616e+00	3.514493e+00	1.000000e-05	3.537464e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000270	-9	0	X	Y	0.273	3.265616e+00	3.514493e+00	1.000000e-05	3.537464e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000678	-9	0	X	Y	0.273	3.265616e+00	3.514493e+00	1.000000e-05	3.537464e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000272	-9	0	X	Y	0.281	3.282812e+00	3.518769e+00	1.000000e-05	3.518067e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000273	-9	0	X	Y	0.281	3.282812e+00	3.518769e+00	1.000000e-05	3.518067e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs108035116	131595730	0	X	Y	0.281	3.282812e+00	3.518769e+00	1.000000e-05	3.518067e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs6250833	131661937	0	X	Y	0.278	3.246538e+00	3.514857e+00	1.000000e-05	3.566100e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000274	-9	0	X	Y	0.278	3.246538e+00	3.514857e+00	1.000000e-05	3.566100e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000679	-9	0	X	Y	0.278	3.246538e+00	3.514857e+00	1.000000e-05	3.566100e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000275	-9	0	X	Y	0.285	3.604608e+00	3.509257e+00	1.000000e-05	3.053959e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs37505705	132035118	0	X	Y	0.285	3.604608e+00	3.509257e+00	1.000000e-05	3.053959e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs31762723	132495600	0	X	Y	0.284	3.745379e+00	3.497797e+00	1.000000e-05	2.853659e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000680	-9	0	X	Y	0.284	3.745379e+00	3.497797e+00	1.000000e-05	2.853659e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000276	-9	0	X	Y	0.286	3.574383e+00	3.503280e+00	1.000000e-05	3.086371e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs30763126	132628058	0	X	Y	0.286	3.574383e+00	3.503280e+00	1.000000e-05	3.086371e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
1	rs33494411	133156613	0	X	Y	0.286	3.574383e+00	3.503280e+00	1.000000e-05	3.086371e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000000277	-9	0	X	Y	0.286	3.574383e+00	3.503280e+00	1.000000e-05	3.086371e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
